text,true_label,prediction,latency,is_valid,dataset,status
"Sony, IBM, and Toshiba Reveal Additional Details on Cell Chip Initial versions of PlayStation 3 chip will not be produced with a cutting-edge chip-making technology. The four companies developing the Cell consumer electronics microprocessor released a few more details ",Sci/Tech,,0.008517026901245117,False,AG News,error: model 'phi3' not found (status code: 404)
Outsourcing to Arkansas A new kid on the block promises to give offshore outsourcing a run for its money--by routing technology work to rural America. Outsourcing Blog,Sci/Tech,,0.010199546813964844,False,AG News,error: model 'phi3' not found (status code: 404)
"New Version Of Google Groups Launched Shannon Bauman, Associate Product Manager of Google Groups announced the launch of a new and improved Google Groups. Whether your interests run to knitting or brain surgery, chances are good other people out there share them.",Sci/Tech,,0.008352041244506836,False,AG News,error: model 'phi3' not found (status code: 404)
"Times to go completely compact The Times newspaper has announced that it is to move on from its tradition of publishing in a broadsheet format and will appear in a compact size only, starting on Monday.",Sci/Tech,,0.010414838790893555,False,AG News,error: model 'phi3' not found (status code: 404)
"PalmOne Treo 650 Arrives The PalmOne Treo 650 Smartphone with high-resolution screen, Bluetooth, swappable battery and extended multimedia capabilities was officially announced today.",Sci/Tech,,0.006846427917480469,False,AG News,error: model 'phi3' not found (status code: 404)
"FDA Orders Strong Antidepressant Warning Labels By DIEDTRA HENDERSON    WASHINGTON (AP) -- The Food and Drug Administration on Friday ordered that all antidepressants carry ""black box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    Patients and their parents will be given medication guides that include the warning with each new prescription or refill...",Sci/Tech,,0.009778738021850586,False,AG News,error: model 'phi3' not found (status code: 404)
"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so. They call the cancer undetectable, or in remission. They tell patients they can quit seeing cancer specialists. They quote statistics and say chances are slim that the disease will come back.",Sci/Tech,,0.010416507720947266,False,AG News,error: model 'phi3' not found (status code: 404)
"Ooh la la, Apple unveils new iMac (SiliconValley.com) SiliconValley.com - Attempting to capitalize on iPod mania, Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players.",Sci/Tech,,0.007862091064453125,False,AG News,error: model 'phi3' not found (status code: 404)
"New Crew Prepares for Launch to International Space Station All three men heading to the international space station in a Russian-built Soyuz spacecraft this Thursday will be riding the tiny craft for the first time, breaking with 35 years of tradition.",Sci/Tech,,0.008359670639038086,False,AG News,error: model 'phi3' not found (status code: 404)
"Kenyan Laureate Urges Rich Nations to Ratify Kyoto (Reuters) Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries.",Sci/Tech,,0.01030111312866211,False,AG News,error: model 'phi3' not found (status code: 404)
"US ponders \$250,000 bounty on spammers Authorities in the US are considering a \$250,000 bounty on spammers in an attempt to close them down. The US Federal Trade Commission (FTC) has suggested rewards of anything from \$100,000 to \$250,000 for information.",Sci/Tech,,0.0076885223388671875,False,AG News,error: model 'phi3' not found (status code: 404)
Secret Service Busts Internet Organized Crime Ring Feds allege 1.7 million stolen credit card numbers were involved in global scam.,Sci/Tech,,0.005110740661621094,False,AG News,error: model 'phi3' not found (status code: 404)
Google Founders Selling Off Stock Google Founders Selling Off Stock\\Is this a sign that Google stack is overpriced? Or does it just mean that since there is so much interest in Google and its shares right now that the founders decided to sell off a big part of their holdings with the search engine. Dow ...,Sci/Tech,,0.0068590641021728516,False,AG News,error: model 'phi3' not found (status code: 404)
"Security report: Windows vs Linux Much ado has been made about whether or not Linux is truly more secure than Windows. The results were not unexpected. Even by Microsoft #39;s subjective and flawed standards, fully 38 of the most recent patches address flaws that Microsoft ranks as Critical.",Sci/Tech,,0.005887746810913086,False,AG News,error: model 'phi3' not found (status code: 404)
"Video game pioneer shoots for next level with cell phones (USATODAY.com) USATODAY.com - Video game pioneer Trip Hawkins is going mobile. His latest act, a Silicon Valley company called Digital Chocolate, is developing games and ""lifestyle"" applications for portable phones. He hopes the new venture will turn out like the first he founded, Electronic Arts, the leading video game maker. His most recent gaming company, 3D0, went out of business after a decade. Hawkins spoke with USA TODAY's Edward C. Baigat last week's DemoMobile conference in La Jolla, Calif.",Sci/Tech,,0.004862546920776367,False,AG News,error: model 'phi3' not found (status code: 404)
"Optimism Drives Google Shares to New Highs (Reuters) Reuters - Stock of Google Inc.  powered\to new highs on Friday, buoyed by the web search leader's new\products and growth prospects, which complement its recent\strong financial results, analysts said.",Sci/Tech,,0.006247282028198242,False,AG News,error: model 'phi3' not found (status code: 404)
"Agency reports climate change major problem Rising sea levels, disappearing glaciers in the Alps and more deadly heat waves are coming for Europeans because of global warming, Europes environmental agency warned Wednesday.",Sci/Tech,,0.006247282028198242,False,AG News,error: model 'phi3' not found (status code: 404)
"Conservationists Meet to Plan Global Green Agenda (Reuters) Reuters - More than 5,000 scientists,\conservationists and politicians meet in Thailand over the next\week to hammer out a blueprint for saving some of the world's\most endangered species and fragile ecosystems.",Sci/Tech,,0.0032300949096679688,False,AG News,error: model 'phi3' not found (status code: 404)
"I just got my card and want to use it, how do I activate my card?",activate_my_card,,0.011553525924682617,False,BANKING77,error: model 'phi3' not found (status code: 404)
how to activate card?,activate_my_card,,0.008046388626098633,False,BANKING77,error: model 'phi3' not found (status code: 404)
If my kids wanted to use your service how old would they have to be?,age_limit,,0.012390375137329102,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I open a bank account for my newborn baby?,age_limit,,0.0065021514892578125,False,BANKING77,error: model 'phi3' not found (status code: 404)
My top up is not working in Apple Pay.,apple_pay_or_google_pay,,0.007030487060546875,False,BANKING77,error: model 'phi3' not found (status code: 404)
"If I want to top up, can I use Apple Pay?",apple_pay_or_google_pay,,0.0075223445892333984,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I use my card at any ATMs?,atm_support,,0.005967378616333008,False,BANKING77,error: model 'phi3' not found (status code: 404)
From where can I withdraw?,atm_support,,0.006951093673706055,False,BANKING77,error: model 'phi3' not found (status code: 404)
How do I make sure I don't run out of money on my card while traveling?,automatic_top_up,,0.009490728378295898,False,BANKING77,error: model 'phi3' not found (status code: 404)
Do you have any limit on the auto top-up?,automatic_top_up,,0.009995460510253906,False,BANKING77,error: model 'phi3' not found (status code: 404)
My bank transfer is still not showing up in my account.,balance_not_updated_after_bank_transfer,,0.009473800659179688,False,BANKING77,error: model 'phi3' not found (status code: 404)
"Could you please check one of my transfer which i made few hours ago from my UK bank account, as its not showing yet.",balance_not_updated_after_bank_transfer,,0.013801097869873047,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",balance_not_updated_after_cheque_or_cash_deposit,,0.010512351989746094,False,BANKING77,error: model 'phi3' not found (status code: 404)
Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit,,0.009003639221191406,False,BANKING77,error: model 'phi3' not found (status code: 404)
The money would not transfer to a beneficiary.,beneficiary_not_allowed,,0.0059583187103271484,False,BANKING77,error: model 'phi3' not found (status code: 404)
I have tried transferring money numerous times.  All I keep getting is an error message.  Can you tell me what is going on and how this van be fixed?,beneficiary_not_allowed,,0.007097959518432617,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I cancel a transfer if is already processed?,cancel_transfer,,0.006527423858642578,False,BANKING77,error: model 'phi3' not found (status code: 404)
I want to reverse my transaction from earlier,cancel_transfer,,0.012411117553710938,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I will need to get a new card soon, how do I order?",card_about_to_expire,,0.009754419326782227,False,BANKING77,error: model 'phi3' not found (status code: 404)
"It appears my card expires next month, can I order a new one?",card_about_to_expire,,0.008408546447753906,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I am traveling to Germany, Will I be able to use my card there?",card_acceptance,,0.006461620330810547,False,BANKING77,error: model 'phi3' not found (status code: 404)
"

What businesses accept this card?",card_acceptance,,0.005419492721557617,False,BANKING77,error: model 'phi3' not found (status code: 404)
My card still hasn't arrived after 2 weeks. Is it lost?,card_arrival,,0.0065610408782958984,False,BANKING77,error: model 'phi3' not found (status code: 404)
I've been waiting longer than expected for my card.,card_arrival,,0.007554054260253906,False,BANKING77,error: model 'phi3' not found (status code: 404)
How long will it take for the card to arrive?,card_delivery_estimate,,0.00699162483215332,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need it delivered on a certain date.,card_delivery_estimate,,0.0065271854400634766,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I found my card, can I add it to the app?",card_linking,,0.0054743289947509766,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you tell me how to link one of your cards that I already have?,card_linking,,0.0060079097747802734,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I resolve a problem where my card won't go through at all?,card_not_working,,0.006439685821533203,False,BANKING77,error: model 'phi3' not found (status code: 404)
My card isn't working anymore.,card_not_working,,0.008274316787719727,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why would I be charged a fee for card payment?,card_payment_fee_charged,,0.008744478225708008,False,BANKING77,error: model 'phi3' not found (status code: 404)
I made a card payment and a fee is showing up?,card_payment_fee_charged,,0.0076601505279541016,False,BANKING77,error: model 'phi3' not found (status code: 404)
Payment i did not do,card_payment_not_recognised,,0.0069904327392578125,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,card_payment_not_recognised,,0.007381916046142578,False,BANKING77,error: model 'phi3' not found (status code: 404)
I purchased an item and the exchange rate I was given was incorrect.,card_payment_wrong_exchange_rate,,0.006343841552734375,False,BANKING77,error: model 'phi3' not found (status code: 404)
The exchange rate for my transaction last Saturday seems to have been wrong I got charged extra.  Please fix.,card_payment_wrong_exchange_rate,,0.008253335952758789,False,BANKING77,error: model 'phi3' not found (status code: 404)
ATM still has my card,card_swallowed,,0.008212089538574219,False,BANKING77,error: model 'phi3' not found (status code: 404)
The ATM won't give me my card back.,card_swallowed,,0.005661964416503906,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I've notice I was charged for withdrawing cash, can you explain why?",cash_withdrawal_charge,,0.003098011016845703,False,BANKING77,error: model 'phi3' not found (status code: 404)
What is the reason for this fee I got after a simple cash withdrawal?,cash_withdrawal_charge,,0.007860898971557617,False,BANKING77,error: model 'phi3' not found (status code: 404)
"It looks like someone else withdrew cash from my account, can you help?",cash_withdrawal_not_recognised,,0.009386539459228516,False,BANKING77,error: model 'phi3' not found (status code: 404)
I am seeing in the App a some cash withdrawal that its not mine,cash_withdrawal_not_recognised,,0.011607885360717773,False,BANKING77,error: model 'phi3' not found (status code: 404)
I would like to change my pin.,change_pin,,0.0067462921142578125,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I change my Tholepin ?,change_pin,,0.006613969802856445,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I see random purchases to my account, was it hacked?",compromised_card,,0.008666753768920898,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I use app to freeze account and dispute fraud?,compromised_card,,0.0058476924896240234,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you help my fix my contactless?,contactless_not_working,,0.009578466415405273,False,BANKING77,error: model 'phi3' not found (status code: 404)
Fix my contactless,contactless_not_working,,0.00905609130859375,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I get a card even if I live outside the UK?,country_support,,0.00679326057434082,False,BANKING77,error: model 'phi3' not found (status code: 404)
Is my country supported,country_support,,0.005230426788330078,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why are you declining my payment? Everything was fine.,declined_card_payment,,0.00429081916809082,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I have a card payment that was declined, but why?",declined_card_payment,,0.012923717498779297,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why did the ATM machine fail to give me a cash withdrawal?,declined_cash_withdrawal,,0.00839686393737793,False,BANKING77,error: model 'phi3' not found (status code: 404)
I was declined when I tried to get cash.,declined_cash_withdrawal,,0.005365133285522461,False,BANKING77,error: model 'phi3' not found (status code: 404)
When I try and to buy something using my card it keeps getting declined.,declined_transfer,,0.00881648063659668,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why was I unable to do a transfer?,declined_transfer,,0.0061626434326171875,False,BANKING77,error: model 'phi3' not found (status code: 404)
"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",direct_debit_payment_not_recognised,,0.009498834609985352,False,BANKING77,error: model 'phi3' not found (status code: 404)
Unknown direct deposit,direct_debit_payment_not_recognised,,0.008777618408203125,False,BANKING77,error: model 'phi3' not found (status code: 404)
I have to have several disposable cards per day.,disposable_card_limits,,0.00931406021118164,False,BANKING77,error: model 'phi3' not found (status code: 404)
What is the limit to number of transactions I can do with a disposable card?,disposable_card_limits,,0.007365703582763672,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I modify my details?,edit_personal_details,,0.0056993961334228516,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need to update my personal details,edit_personal_details,,0.00520014762878418,False,BANKING77,error: model 'phi3' not found (status code: 404)
"If I want to exchange currency, will there be extras?",exchange_charge,,0.0066988468170166016,False,BANKING77,error: model 'phi3' not found (status code: 404)
"How much is a cross currency exchange, and can I check to see if I have any discounts available?",exchange_charge,,0.007174015045166016,False,BANKING77,error: model 'phi3' not found (status code: 404)
Where do you get your exchange rates from?,exchange_rate,,0.007174015045166016,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you tell me where you get your exchange rates?,exchange_rate,,0.007646083831787109,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I need AUD not GBP, how do I change it?",exchange_via_app,,0.005621910095214844,False,BANKING77,error: model 'phi3' not found (status code: 404)
How would I use my money in a different country?,exchange_via_app,,0.005129575729370117,False,BANKING77,error: model 'phi3' not found (status code: 404)
What would be the reason there's an extra fee on my statement?,extra_charge_on_statement,,0.005910634994506836,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need information about an extra €1 fee in my statement.,extra_charge_on_statement,,0.006369829177856445,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why would a transfer fail?,failed_transfer,,0.006369829177856445,False,BANKING77,error: model 'phi3' not found (status code: 404)
My transfer will not go through.,failed_transfer,,0.0055005550384521484,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I hold money in other currencies?,fiat_currency_support,,0.008573532104492188,False,BANKING77,error: model 'phi3' not found (status code: 404)
What fiat currencies are supported for holding and exchange?,fiat_currency_support,,0.009172439575195312,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can i get a single use virtual card,get_disposable_virtual_card,,0.00746917724609375,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you explain disposable cards?,get_disposable_virtual_card,,0.006842136383056641,False,BANKING77,error: model 'phi3' not found (status code: 404)
what is the process for setting up a pin,get_physical_card,,0.006906747817993164,False,BANKING77,error: model 'phi3' not found (status code: 404)
About this card PIN?,get_physical_card,,0.006571531295776367,False,BANKING77,error: model 'phi3' not found (status code: 404)
May I have another card?,getting_spare_card,,0.0065631866455078125,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I have a second card?,getting_spare_card,,0.006437540054321289,False,BANKING77,error: model 'phi3' not found (status code: 404)
Where can I order a virtual card?,getting_virtual_card,,0.007864952087402344,False,BANKING77,error: model 'phi3' not found (status code: 404)
What are the steps to getting a virtual card?,getting_virtual_card,,0.006343364715576172,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need help with a lost card,lost_or_stolen_card,,0.009763479232788086,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can you freeze my card it was stolen,lost_or_stolen_card,,0.005267143249511719,False,BANKING77,error: model 'phi3' not found (status code: 404)
"lost phone, can i still access account?",lost_or_stolen_phone,,0.009043216705322266,False,BANKING77,error: model 'phi3' not found (status code: 404)
My phone is not with me at the moment so I will not be able to access the app.,lost_or_stolen_phone,,0.003776073455810547,False,BANKING77,error: model 'phi3' not found (status code: 404)
Is a non-electronic card available as well,order_physical_card,,0.008341073989868164,False,BANKING77,error: model 'phi3' not found (status code: 404)
Where are cards delivered to?,order_physical_card,,0.009498834609985352,False,BANKING77,error: model 'phi3' not found (status code: 404)
I have forgotten my passcode to access my app,passcode_forgotten,,0.005968332290649414,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need to reset my passcode. How do I do it?,passcode_forgotten,,0.007561206817626953,False,BANKING77,error: model 'phi3' not found (status code: 404)
My card payment is pending.,pending_card_payment,,0.007931947708129883,False,BANKING77,error: model 'phi3' not found (status code: 404)
What is a pending payment?,pending_card_payment,,0.005304574966430664,False,BANKING77,error: model 'phi3' not found (status code: 404)
"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",pending_cash_withdrawal,,0.006285667419433594,False,BANKING77,error: model 'phi3' not found (status code: 404)
how long til my cash out goes through?,pending_cash_withdrawal,,0.008054018020629883,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I topped up by card a while ago and it's still pending, surely it should be done by now?",pending_top_up,,0.00800180435180664,False,BANKING77,error: model 'phi3' not found (status code: 404)
why hasn't my top up gone through yet,pending_top_up,,0.0069730281829833984,False,BANKING77,error: model 'phi3' not found (status code: 404)
When will the transfer go through?,pending_transfer,,0.00739288330078125,False,BANKING77,error: model 'phi3' not found (status code: 404)
How long does a transfer stay pending?,pending_transfer,,0.007048130035400391,False,BANKING77,error: model 'phi3' not found (status code: 404)
I'v exhausted all the of times I can try my PIN,pin_blocked,,0.005861759185791016,False,BANKING77,error: model 'phi3' not found (status code: 404)
How do I deal with a blocked PIN?,pin_blocked,,0.007114410400390625,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can my friend send me money?,receiving_money,,0.007462978363037109,False,BANKING77,error: model 'phi3' not found (status code: 404)
What are the ways for others to transfer me money?,receiving_money,,0.013929128646850586,False,BANKING77,error: model 'phi3' not found (status code: 404)
"i was supposed to get a refund but my balance hasn't changed, why not?",Refund_not_showing_up,,0.004194974899291992,False,BANKING77,error: model 'phi3' not found (status code: 404)
Do you have any idea on when I will receive my refund? I got my statement and it was not there.,Refund_not_showing_up,,0.006608009338378906,False,BANKING77,error: model 'phi3' not found (status code: 404)
I bought something but now I would like a refund. How do I do that?,request_refund,,0.009208917617797852,False,BANKING77,error: model 'phi3' not found (status code: 404)
What do I need to do to get a refund?,request_refund,,0.005712747573852539,False,BANKING77,error: model 'phi3' not found (status code: 404)
I think my card payment had been return,reverted_card_payment?,,0.0031156539916992188,False,BANKING77,error: model 'phi3' not found (status code: 404)
My credit card cancelled a payment for a purchase.,reverted_card_payment?,,0.005140066146850586,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I use American Express to add money to my account?,supported_cards_and_currencies,,0.0071527957916259766,False,BANKING77,error: model 'phi3' not found (status code: 404)
What credit cards are supported?,supported_cards_and_currencies,,0.009636878967285156,False,BANKING77,error: model 'phi3' not found (status code: 404)
How do I get rid of my account ASAP?,terminate_account,,0.005026102066040039,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need your help in deleting my account.,terminate_account,,0.00515294075012207,False,BANKING77,error: model 'phi3' not found (status code: 404)
Will topping up by transfer lead to a charge on my account?,top_up_by_bank_transfer_charge,,0.008786916732788086,False,BANKING77,error: model 'phi3' not found (status code: 404)
If I transfer money from my bank to top-up my account will I be charged?,top_up_by_bank_transfer_charge,,0.0062677860260009766,False,BANKING77,error: model 'phi3' not found (status code: 404)
Will I be charged if I use European bank card for top up?,top_up_by_card_charge,,0.008914947509765625,False,BANKING77,error: model 'phi3' not found (status code: 404)
What fee is included if I top up by card?,top_up_by_card_charge,,0.008231639862060547,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I want to top up using cash, where can I do that?",top_up_by_cash_or_cheque,,0.008288145065307617,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I need to top up cash, How do I do it?",top_up_by_cash_or_cheque,,0.0062024593353271484,False,BANKING77,error: model 'phi3' not found (status code: 404)
I topped up but the app did not accept it.,top_up_failed,,0.007428884506225586,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why was my top-up unsuccessful?,top_up_failed,,0.007332324981689453,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I top-up as much as I want?,top_up_limits,,0.005002260208129883,False,BANKING77,error: model 'phi3' not found (status code: 404)
Tell me if there are any top-up limits?,top_up_limits,,0.0014233589172363281,False,BANKING77,error: model 'phi3' not found (status code: 404)
I went to top up and it is no longer there.  Was it sent back?,top_up_reverted,,0.0,False,BANKING77,error: model 'phi3' not found (status code: 404)
I think my top-up was cancelled.,top_up_reverted,,0.008966445922851562,False,BANKING77,error: model 'phi3' not found (status code: 404)
Will my friend be able to top off my account?,topping_up_by_card,,0.010549306869506836,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I give my friends access to my account so they can top it up for me?,topping_up_by_card,,0.0034155845642089844,False,BANKING77,error: model 'phi3' not found (status code: 404)
I had a duplicate card and got charged twice. How do I resolve this?,transaction_charged_twice,,0.006456613540649414,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why is there a transaction that shows multiple times?,transaction_charged_twice,,0.0036444664001464844,False,BANKING77,error: model 'phi3' not found (status code: 404)
I'm not sure why I was charged an extra fee for transferring funds.,transfer_fee_charged,,0.008031845092773438,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why were there additional charges when transferring?,transfer_fee_charged,,0.005483150482177734,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I transfer money from an outside bank?,transfer_into_account,,0.00699925422668457,False,BANKING77,error: model 'phi3' not found (status code: 404)
I want to top my account by using a bank transfer. How would that work?,transfer_into_account,,0.008064746856689453,False,BANKING77,error: model 'phi3' not found (status code: 404)
I sent money.  They haven't received it.,transfer_not_received_by_recipient,,0.008637189865112305,False,BANKING77,error: model 'phi3' not found (status code: 404)
"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?",transfer_not_received_by_recipient,,0.006249427795410156,False,BANKING77,error: model 'phi3' not found (status code: 404)
How many days does a transfer from the US take?,transfer_timing,,0.0051822662353515625,False,BANKING77,error: model 'phi3' not found (status code: 404)
How long do i have to wait for a transfer to reach my account?,transfer_timing,,0.005667448043823242,False,BANKING77,error: model 'phi3' not found (status code: 404)
I can not get the app to know it is me.,unable_to_verify_identity,,0.00414729118347168,False,BANKING77,error: model 'phi3' not found (status code: 404)
I am having trouble proving my identity.,unable_to_verify_identity,,0.0062062740325927734,False,BANKING77,error: model 'phi3' not found (status code: 404)
What are the steps to verify my identity?,verify_my_identity,,0.0056765079498291016,False,BANKING77,error: model 'phi3' not found (status code: 404)
What kind of documents do I need for the identity check?,verify_my_identity,,0.010259389877319336,False,BANKING77,error: model 'phi3' not found (status code: 404)
What is the source of my money?,verify_source_of_funds,,0.004582881927490234,False,BANKING77,error: model 'phi3' not found (status code: 404)
I need my funds verified.,verify_source_of_funds,,0.0075778961181640625,False,BANKING77,error: model 'phi3' not found (status code: 404)
How do I find the verification code for my top-up card?,verify_top_up,,0.007510662078857422,False,BANKING77,error: model 'phi3' not found (status code: 404)
Is it necessary to verify my top up?,verify_top_up,,0.013757944107055664,False,BANKING77,error: model 'phi3' not found (status code: 404)
How can I fix a problem where my virtual card is rejected?,virtual_card_not_working,,0.0062215328216552734,False,BANKING77,error: model 'phi3' not found (status code: 404)
I cannot make transactions with my virtual card.,virtual_card_not_working,,0.005724430084228516,False,BANKING77,error: model 'phi3' not found (status code: 404)
Am I able to choose my card?,visa_or_mastercard,,0.008420705795288086,False,BANKING77,error: model 'phi3' not found (status code: 404)
Am I allowed to use any card to make a payment?,visa_or_mastercard,,0.008144617080688477,False,BANKING77,error: model 'phi3' not found (status code: 404)
Do I need to verify my identity to use my account?,why_verify_identity,,0.007192373275756836,False,BANKING77,error: model 'phi3' not found (status code: 404)
What is the point of an identity check?,why_verify_identity,,0.0064275264739990234,False,BANKING77,error: model 'phi3' not found (status code: 404)
I tried to get $100 but I just got $20,wrong_amount_of_cash_received,,0.007967233657836914,False,BANKING77,error: model 'phi3' not found (status code: 404)
Why did I only get $20 when I tried to get $100,wrong_amount_of_cash_received,,0.006959676742553711,False,BANKING77,error: model 'phi3' not found (status code: 404)
Can I make a withdraw if I am out of country from with out any fees at an ATM?,wrong_exchange_rate_for_cash_withdrawal,,0.004204750061035156,False,BANKING77,error: model 'phi3' not found (status code: 404)
It seems I was overcharged when I used an ATM while on vacation. If I knew about your fees in advance I sure would have gone somewhere else.,wrong_exchange_rate_for_cash_withdrawal,,0.00827479362487793,False,BANKING77,error: model 'phi3' not found (status code: 404)
